Time (absolute),Level,Robot name,Process,Hostname,Host Identity,Message
2026-01-05 20:33:48.960,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-05 20:33:48.963,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-05 20:33:53.630,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-05 21:33:46.187,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-05 21:33:46.540,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-05 21:33:46.903,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-05 21:33:46.907,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-05 21:33:51.800,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-05 22:33:47.333,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-05 22:33:47.683,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-05 22:33:48.020,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-05 22:33:48.023,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-05 22:33:52.693,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-05 23:33:45.327,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-05 23:33:45.753,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-05 23:33:46.003,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-05 23:33:46.007,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-05 23:33:50.653,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 00:33:44.627,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 00:33:44.987,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 00:33:45.230,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 00:33:45.233,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 00:33:49.763,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 01:33:44.897,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 01:33:45.273,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 01:33:45.527,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 01:33:45.530,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 01:33:50.020,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 02:33:48.680,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 02:33:49.053,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 02:33:49.363,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 02:33:49.367,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 02:33:54.400,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 03:33:44.857,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 03:33:45.280,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 03:33:45.567,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 03:33:45.570,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 03:33:50.147,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 04:33:45.670,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 04:33:46.100,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 04:33:46.377,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 04:33:46.380,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 04:33:51.237,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 05:33:45.937,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 05:33:46.303,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 05:33:46.747,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 05:33:46.750,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 05:33:52.217,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 06:33:47.667,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 06:33:48.083,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 06:33:48.400,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 06:33:48.403,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 06:33:53.580,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 07:33:43.757,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 07:33:44.140,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 07:33:44.413,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 07:33:44.417,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 07:33:48.993,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 08:33:47.193,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 08:33:47.613,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 08:33:47.930,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 08:33:47.933,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 08:33:53.607,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 09:33:46.193,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 09:33:46.593,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 09:33:46.910,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 09:33:46.913,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 09:33:52.060,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 10:33:47.427,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 10:33:47.793,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 10:33:48.117,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 10:33:48.120,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 10:33:53.463,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 11:33:46.890,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 11:33:47.357,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 11:33:47.680,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 11:33:47.683,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 11:33:53.253,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 12:33:53.973,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 12:33:54.430,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 12:33:54.723,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 12:33:54.727,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 12:34:00.113,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 13:33:52.160,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 13:33:52.577,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 13:33:52.903,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 13:33:52.907,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 13:33:58.333,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 14:33:43.317,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 14:33:43.673,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 14:33:43.973,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 14:33:43.977,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 14:33:48.390,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 15:33:47.273,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 15:33:47.707,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 15:33:48.013,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 15:33:48.017,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 15:33:53.300,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 16:33:44.830,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 16:33:45.150,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 16:33:45.467,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 16:33:45.467,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 16:33:50.063,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 17:33:48.340,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 17:33:48.797,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 17:33:49.220,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 17:33:49.223,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 17:33:54.627,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 18:33:46.513,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 18:33:46.927,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 18:33:47.270,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 18:33:47.273,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 18:33:51.950,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 19:33:46.270,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 19:33:46.610,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 19:33:46.880,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 19:33:46.883,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 19:33:52.173,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
2026-01-06 20:33:43.783,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Throw: BE002
2026-01-06 20:33:44.207,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,No Files Available in SFTP: BE002
2026-01-06 20:33:44.533,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,"Sending email.... 
Hi team,

The Bot terminated as there is no input files to process in SFTP.

"
2026-01-06 20:33:44.533,Error,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Invoke S_SFTP_DownloadFiles workflow: BE002
2026-01-06 20:33:49.547,Fatal,fr-up-sds-217@ibmemea-unattended,SEAU_RMS_Redemption_Validation,FR-RPAVDI-217,IBMEMEA\fr-up-sds-217,Business exception at initialization: BE002 at Source: Invoke S_SFTP_DownloadFiles workflow: Throw
